,# ingredient id,ingredient name,compound id
11562,1148,emmental cheese,850
11563,1148,emmental cheese,317
11564,1148,emmental cheese,56
11565,1148,emmental cheese,890
11566,1148,emmental cheese,619
11567,1148,emmental cheese,338
11568,1148,emmental cheese,344
11569,1148,emmental cheese,971
11570,1148,emmental cheese,901
11571,1148,emmental cheese,593
11572,1148,emmental cheese,81
11573,1148,emmental cheese,358
11574,1148,emmental cheese,84
11575,1148,emmental cheese,909
11576,1148,emmental cheese,638
11577,1148,emmental cheese,363
11578,1148,emmental cheese,86
11579,1148,emmental cheese,912
11580,1148,emmental cheese,369
11581,1148,emmental cheese,914
11582,1148,emmental cheese,560
11583,1148,emmental cheese,918
11584,1148,emmental cheese,919
11585,1148,emmental cheese,20
11586,1148,emmental cheese,926
11587,1148,emmental cheese,657
11588,1148,emmental cheese,243
11589,1148,emmental cheese,384
11590,1148,emmental cheese,660
11591,1148,emmental cheese,108
11592,1148,emmental cheese,391
11593,1148,emmental cheese,203
11594,1148,emmental cheese,670
11595,1148,emmental cheese,673
11596,1148,emmental cheese,118
11597,1148,emmental cheese,400
11598,1148,emmental cheese,676
11599,1148,emmental cheese,121
11600,1148,emmental cheese,406
11601,1148,emmental cheese,684
11602,1148,emmental cheese,686
11603,1148,emmental cheese,241
11604,1148,emmental cheese,1082
11605,1148,emmental cheese,147
11606,1148,emmental cheese,431
11607,1148,emmental cheese,710
11608,1148,emmental cheese,978
11609,1148,emmental cheese,980
11610,1148,emmental cheese,157
11611,1148,emmental cheese,158
11612,1148,emmental cheese,719
11613,1148,emmental cheese,985
11614,1148,emmental cheese,988
11615,1148,emmental cheese,984
11616,1148,emmental cheese,724
11617,1148,emmental cheese,995
11618,1148,emmental cheese,728
11619,1148,emmental cheese,730
11620,1148,emmental cheese,734
11621,1148,emmental cheese,531
11622,1148,emmental cheese,460
11623,1148,emmental cheese,742
11624,1148,emmental cheese,744
11625,1148,emmental cheese,9
11626,1148,emmental cheese,750
11627,1148,emmental cheese,198
11628,1148,emmental cheese,753
11629,1148,emmental cheese,1030
11630,1148,emmental cheese,357
11631,1148,emmental cheese,1033
11632,1148,emmental cheese,1036
11633,1148,emmental cheese,764
11634,1148,emmental cheese,1040
11635,1148,emmental cheese,1042
11636,1148,emmental cheese,766
11637,1148,emmental cheese,211
11638,1148,emmental cheese,1046
11639,1148,emmental cheese,1049
11640,1148,emmental cheese,218
11641,1148,emmental cheese,505
11642,1148,emmental cheese,1057
11643,1148,emmental cheese,229
11644,1148,emmental cheese,234
11645,1148,emmental cheese,1064
11646,1148,emmental cheese,524
11647,1148,emmental cheese,526
11648,1148,emmental cheese,1073
11649,1148,emmental cheese,136
11650,1148,emmental cheese,798
11651,1148,emmental cheese,1077
11652,1148,emmental cheese,957
11653,1148,emmental cheese,800
11654,1148,emmental cheese,804
11655,1148,emmental cheese,806
11656,1148,emmental cheese,1013
11657,1148,emmental cheese,772
11658,1148,emmental cheese,811
11659,1148,emmental cheese,172
11660,1148,emmental cheese,813
11661,1148,emmental cheese,549
11662,1148,emmental cheese,816
11663,1148,emmental cheese,1102
11664,1148,emmental cheese,268
11665,1148,emmental cheese,821
11666,1148,emmental cheese,554
11667,1148,emmental cheese,556
11668,671,endive,413
11669,671,endive,918
11670,671,endive,424
11671,671,endive,360
11672,671,endive,980
11673,671,endive,435
11674,671,endive,159
11675,671,endive,645
11676,671,endive,1040
11677,671,endive,778
11678,671,endive,1064
11679,671,endive,734
11680,671,endive,786
11681,671,endive,997
11682,671,endive,619
11683,671,endive,390
11684,671,endive,798
11685,671,endive,600
11686,671,endive,397
11687,671,endive,305
11688,671,endive,675
11689,671,endive,121
11690,671,endive,806
11691,671,endive,63
11692,671,endive,203
11693,671,endive,554
11694,671,endive,340
11695,174,english peppermint oil,496
11696,824,enokidake,559
11697,824,enokidake,272
11698,824,enokidake,275
11699,824,enokidake,284
11700,824,enokidake,285
11701,824,enokidake,292
11702,824,enokidake,107
11703,824,enokidake,18
11704,824,enokidake,299
11705,824,enokidake,583
11706,824,enokidake,589
11707,824,enokidake,595
11708,824,enokidake,599
11709,824,enokidake,600
11710,824,enokidake,38
11711,824,enokidake,868
11712,824,enokidake,869
11713,824,enokidake,606
11714,824,enokidake,326
11715,824,enokidake,885
11716,824,enokidake,890
11717,824,enokidake,619
11718,824,enokidake,622
11719,824,enokidake,338
11720,824,enokidake,623
11721,824,enokidake,627
11722,824,enokidake,345
11723,824,enokidake,73
11724,824,enokidake,999
11725,824,enokidake,907
11726,824,enokidake,84
11727,824,enokidake,86
11728,824,enokidake,912
11729,824,enokidake,369
11730,824,enokidake,553
11731,824,enokidake,560
11732,824,enokidake,918
11733,824,enokidake,93
11734,824,enokidake,920
11735,824,enokidake,97
11736,824,enokidake,200
11737,824,enokidake,657
11738,824,enokidake,243
11739,824,enokidake,661
11740,824,enokidake,931
11741,824,enokidake,756
11742,824,enokidake,398
11743,824,enokidake,675
11744,824,enokidake,941
11745,824,enokidake,121
11746,824,enokidake,747
11747,824,enokidake,215
11748,824,enokidake,686
11749,824,enokidake,954
11750,824,enokidake,957
11751,824,enokidake,249
11752,824,enokidake,960
11753,824,enokidake,961
11754,824,enokidake,424
11755,824,enokidake,704
11756,824,enokidake,971
11757,824,enokidake,972
11758,824,enokidake,977
11759,824,enokidake,978
11760,824,enokidake,153
11761,824,enokidake,980
11762,824,enokidake,716
11763,824,enokidake,158
11764,824,enokidake,719
11765,824,enokidake,984
11766,824,enokidake,990
11767,824,enokidake,724
11768,824,enokidake,174
11769,824,enokidake,734
11770,824,enokidake,534
11771,824,enokidake,737
11772,824,enokidake,742
11773,824,enokidake,183
11774,824,enokidake,1102
11775,824,enokidake,1021
11776,824,enokidake,194
11777,824,enokidake,753
11778,824,enokidake,439
11779,824,enokidake,482
11780,824,enokidake,203
11781,824,enokidake,764
11782,824,enokidake,1040
11783,824,enokidake,766
11784,824,enokidake,1050
11785,824,enokidake,442
11786,824,enokidake,787
11787,824,enokidake,772
11788,824,enokidake,229
11789,824,enokidake,234
11790,824,enokidake,1064
11791,824,enokidake,519
11792,824,enokidake,524
11793,824,enokidake,791
11794,824,enokidake,136
11795,824,enokidake,798
11796,824,enokidake,246
11797,824,enokidake,1082
11798,824,enokidake,177
11799,824,enokidake,1087
11800,824,enokidake,541
11801,824,enokidake,1104
11802,824,enokidake,1013
11803,824,enokidake,1095
11804,824,enokidake,603
11805,824,enokidake,811
11806,824,enokidake,549
11807,824,enokidake,1061
11808,824,enokidake,818
11809,824,enokidake,822
11810,824,enokidake,554
11811,824,enokidake,555
11812,824,enokidake,556
11813,182,eremocitrus glauca,299
11814,362,erica arborea oil,94
11815,272,eriostemon coxii leaf oil,660
11816,1300,eryngium facidum,64
11817,648,eryngium poterium,503
11818,8,eryngium poterium oil,965
11819,149,estragon,700
11820,774,ethiopian pepper,273
11821,774,ethiopian pepper,971
11822,774,ethiopian pepper,348
11823,774,ethiopian pepper,628
11824,774,ethiopian pepper,767
11825,774,ethiopian pepper,704
11826,774,ethiopian pepper,79
11827,774,ethiopian pepper,965
11828,774,ethiopian pepper,361
11829,774,ethiopian pepper,434
11830,774,ethiopian pepper,778
11831,774,ethiopian pepper,442
11832,774,ethiopian pepper,165
11833,774,ethiopian pepper,378
11834,774,ethiopian pepper,519
11835,774,ethiopian pepper,1069
11836,774,ethiopian pepper,793
11837,774,ethiopian pepper,243
11838,774,ethiopian pepper,393
11839,774,ethiopian pepper,37
11840,774,ethiopian pepper,177
11841,774,ethiopian pepper,867
11842,774,ethiopian pepper,602
11843,774,ethiopian pepper,460
11844,774,ethiopian pepper,295
11845,774,ethiopian pepper,737
11846,774,ethiopian pepper,250
11847,774,ethiopian pepper,1012
11848,774,ethiopian pepper,1092
11849,774,ethiopian pepper,1021
11850,774,ethiopian pepper,260
11851,774,ethiopian pepper,886
11852,774,ethiopian pepper,132
11853,774,ethiopian pepper,632
11854,774,ethiopian pepper,957
11855,774,ethiopian pepper,620
11856,919,eucalyptus,273
11857,919,eucalyptus,793
11858,919,eucalyptus,278
11859,919,eucalyptus,703
11860,919,eucalyptus,177
11861,919,eucalyptus,767
11862,919,eucalyptus,426
11863,919,eucalyptus,673
11864,919,eucalyptus,606
11865,919,eucalyptus,1088
11866,919,eucalyptus,504
11867,919,eucalyptus,680
11868,919,eucalyptus,642
11869,919,eucalyptus,542
11870,919,eucalyptus,260
11871,919,eucalyptus,886
11872,919,eucalyptus,954
11873,919,eucalyptus,784
11874,919,eucalyptus,1069
11875,919,eucalyptus,812
11876,666,eucalyptus amygdalina,806
11877,666,eucalyptus amygdalina,136
11878,1202,eucalyptus australianavar oil,461
11879,1332,eucalyptus bakeries oil,370
11880,223,eucalyptus cinereea,958
11881,223,eucalyptus cinereea,1013
11882,988,eucalyptus citridora,132
11883,122,eucalyptus citriodora,967
11884,122,eucalyptus citriodora,433
11885,553,eucalyptus citriodora oil,132
11886,329,eucalyptus diversicolor oil,582
11887,76,eucalyptus dives,461
11888,76,eucalyptus dives,260
11889,76,eucalyptus dives,1013
11890,246,eucalyptus dives oil,461
11891,1165,eucalyptus globulus,898
11892,1165,eucalyptus globulus,1013
11893,1165,eucalyptus globulus,913
11894,1165,eucalyptus globulus,958
11895,1165,eucalyptus globulus,704
11896,1165,eucalyptus globulus,602
11897,1165,eucalyptus globulus,235
11898,1165,eucalyptus globulus,759
11899,1165,eucalyptus globulus,1088
11900,827,eucalyptus globulus oil,602
11901,827,eucalyptus globulus oil,1088
11902,957,eucalyptus goniocalyx,549
11903,43,eucalyptus hemilampra,1013
11904,840,eucalyptus macarthuri oil,821
11905,893,eucalyptus macarthurii,821
11906,893,eucalyptus macarthurii,784
11907,475,eucalyptus maideni,1013
11908,793,eucalyptus microcorys leaf oil,709
11909,389,eucalyptus oil,680
11910,389,eucalyptus oil,642
11911,389,eucalyptus oil,542
11912,389,eucalyptus oil,273
11913,389,eucalyptus oil,1069
11914,389,eucalyptus oil,812
11915,389,eucalyptus oil,886
11916,389,eucalyptus oil,278
11917,389,eucalyptus oil,767
11918,389,eucalyptus oil,177
11919,389,eucalyptus oil,426
11920,389,eucalyptus oil,793
11921,389,eucalyptus oil,606
11922,389,eucalyptus oil,1088
11923,389,eucalyptus oil,504
11924,900,eucalyptus polibrac tea oil,602
11925,1139,eucalyptus radiata oil,335
11926,421,european cranberry,272
11927,421,european cranberry,273
11928,421,european cranberry,275
11929,421,european cranberry,292
11930,421,european cranberry,573
11931,421,european cranberry,296
11932,421,european cranberry,299
11933,421,european cranberry,586
11934,421,european cranberry,235
11935,421,european cranberry,311
11936,421,european cranberry,595
11937,421,european cranberry,599
11938,421,european cranberry,600
11939,421,european cranberry,317
11940,421,european cranberry,786
11941,421,european cranberry,608
11942,421,european cranberry,1069
11943,421,european cranberry,886
11944,421,european cranberry,63
11945,421,european cranberry,56
11946,421,european cranberry,612
11947,421,european cranberry,628
11948,421,european cranberry,357
11949,421,european cranberry,909
11950,421,european cranberry,86
11951,421,european cranberry,1089
11952,421,european cranberry,644
11953,421,european cranberry,645
11954,421,european cranberry,90
11955,421,european cranberry,93
11956,421,european cranberry,97
11957,421,european cranberry,1026
11958,421,european cranberry,980
11959,421,european cranberry,657
11960,421,european cranberry,798
11961,421,european cranberry,384
11962,421,european cranberry,929
11963,421,european cranberry,650
11964,421,european cranberry,203
11965,421,european cranberry,669
11966,421,european cranberry,673
11967,421,european cranberry,400
11968,421,european cranberry,121
11969,421,european cranberry,397
11970,421,european cranberry,684
11971,421,european cranberry,130
11972,421,european cranberry,131
11973,421,european cranberry,954
11974,421,european cranberry,136
11975,421,european cranberry,847
11976,421,european cranberry,423
11977,421,european cranberry,424
11978,421,european cranberry,675
11979,421,european cranberry,703
11980,421,european cranberry,704
11981,421,european cranberry,426
11982,421,european cranberry,431
11983,421,european cranberry,155
11984,421,european cranberry,156
11985,421,european cranberry,434
11986,421,european cranberry,717
11987,421,european cranberry,158
11988,421,european cranberry,985
11989,421,european cranberry,990
11990,421,european cranberry,730
11991,421,european cranberry,174
11992,421,european cranberry,734
11993,421,european cranberry,177
11994,421,european cranberry,1015
11995,421,european cranberry,751
11996,421,european cranberry,196
11997,421,european cranberry,1023
11998,421,european cranberry,198
11999,421,european cranberry,199
12000,421,european cranberry,756
12001,421,european cranberry,757
12002,421,european cranberry,761
12003,421,european cranberry,764
12004,421,european cranberry,1040
12005,421,european cranberry,449
12006,421,european cranberry,214
12007,421,european cranberry,772
12008,421,european cranberry,1054
12009,421,european cranberry,862
12010,421,european cranberry,229
12011,421,european cranberry,778
12012,421,european cranberry,1062
12013,421,european cranberry,1064
12014,421,european cranberry,519
12015,421,european cranberry,325
12016,421,european cranberry,522
12017,421,european cranberry,524
12018,421,european cranberry,793
12019,421,european cranberry,243
12020,421,european cranberry,1082
12021,421,european cranberry,1007
12022,421,european cranberry,806
12023,421,european cranberry,1091
12024,421,european cranberry,1092
12025,421,european cranberry,811
12026,421,european cranberry,813
12027,421,european cranberry,1102
12028,421,european cranberry,554
12029,421,european cranberry,555
12030,1034,ewe,424
12031,1034,ewe,285
12032,1034,ewe,978
12033,1034,ewe,292
12034,1034,ewe,764
12035,1034,ewe,982
12036,1034,ewe,299
12037,1034,ewe,984
12038,1034,ewe,724
12039,1034,ewe,481
12040,1034,ewe,595
12041,1034,ewe,734
12042,1034,ewe,40
12043,1034,ewe,189
12044,1034,ewe,317
12045,1034,ewe,198
12046,1034,ewe,890
12047,1034,ewe,203
12048,1034,ewe,338
12049,1034,ewe,73
12050,1034,ewe,1042
12051,1034,ewe,903
12052,1034,ewe,84
12053,1034,ewe,909
12054,1034,ewe,772
12055,1034,ewe,915
12056,1034,ewe,916
12057,1034,ewe,83
12058,1034,ewe,1064
12059,1034,ewe,926
12060,1034,ewe,657
12061,1034,ewe,798
12062,1034,ewe,524
12063,1034,ewe,243
12064,1034,ewe,249
12065,1034,ewe,118
12066,1034,ewe,400
12067,1034,ewe,806
12068,1034,ewe,1104
12069,1034,ewe,1013
12070,1034,ewe,550
12071,1034,ewe,136
12072,1034,ewe,645
12073,1034,ewe,554
12074,1034,ewe,556
12075,89,fagara zanthoxyloides oil,352
12076,349,fagroea racemosa flower,995
12077,339,farnesol,951
12078,1245,fatty fish,272
12079,1245,fatty fish,275
12080,1245,fatty fish,282
12081,1245,fatty fish,292
12082,1245,fatty fish,294
12083,1245,fatty fish,1028
12084,1245,fatty fish,853
12085,1245,fatty fish,595
12086,1245,fatty fish,599
12087,1245,fatty fish,600
12088,1245,fatty fish,890
12089,1245,fatty fish,62
12090,1245,fatty fish,63
12091,1245,fatty fish,893
12092,1245,fatty fish,344
12093,1245,fatty fish,901
12094,1245,fatty fish,902
12095,1245,fatty fish,357
12096,1245,fatty fish,909
12097,1245,fatty fish,912
12098,1245,fatty fish,369
12099,1245,fatty fish,914
12100,1245,fatty fish,645
12101,1245,fatty fish,1083
12102,1245,fatty fish,656
12103,1245,fatty fish,657
12104,1245,fatty fish,927
12105,1245,fatty fish,661
12106,1245,fatty fish,108
12107,1245,fatty fish,390
12108,1245,fatty fish,391
12109,1245,fatty fish,756
12110,1245,fatty fish,118
12111,1245,fatty fish,943
12112,1245,fatty fish,409
12113,1245,fatty fish,243
12114,1245,fatty fish,686
12115,1245,fatty fish,136
12116,1245,fatty fish,985
12117,1245,fatty fish,961
12118,1245,fatty fish,423
12119,1245,fatty fish,424
12120,1245,fatty fish,972
12121,1245,fatty fish,978
12122,1245,fatty fish,714
12123,1245,fatty fish,157
12124,1245,fatty fish,719
12125,1245,fatty fish,160
12126,1245,fatty fish,984
12127,1245,fatty fish,990
12128,1245,fatty fish,724
12129,1245,fatty fish,413
12130,1245,fatty fish,730
12131,1245,fatty fish,1004
12132,1245,fatty fish,531
12133,1245,fatty fish,177
12134,1245,fatty fish,742
12135,1245,fatty fish,71
12136,1245,fatty fish,196
12137,1245,fatty fish,1023
12138,1245,fatty fish,198
12139,1245,fatty fish,203
12140,1245,fatty fish,761
12141,1245,fatty fish,764
12142,1245,fatty fish,199
12143,1245,fatty fish,769
12144,1245,fatty fish,772
12145,1245,fatty fish,1054
12146,1245,fatty fish,229
12147,1245,fatty fish,286
12148,1245,fatty fish,1064
12149,1245,fatty fish,786
12150,1245,fatty fish,524
12151,1245,fatty fish,1072
12152,1245,fatty fish,798
12153,1245,fatty fish,249
12154,1245,fatty fish,806
12155,1245,fatty fish,1013
12156,1245,fatty fish,811
12157,1245,fatty fish,490
12158,1245,fatty fish,549
12159,1245,fatty fish,915
12160,1245,fatty fish,554
12161,1245,fatty fish,555
12162,1050,feces,927
12163,1524,feijoa,997
12164,1524,feijoa,449
12165,1524,feijoa,862
12166,1524,feijoa,156
12167,1524,feijoa,423
12168,1524,feijoa,1092
12169,1524,feijoa,282
12170,1524,feijoa,905
12171,1524,feijoa,406
12172,1524,feijoa,367
12173,1524,feijoa,1016
12174,1524,feijoa,296
12175,1524,feijoa,326
12176,1524,feijoa,684
12177,1524,feijoa,131
12178,1524,feijoa,839
12179,1524,feijoa,1062
12180,1524,feijoa,628
12181,196,fennel,791
12182,196,fennel,715
12183,196,fennel,428
12184,196,fennel,793
12185,196,fennel,576
12186,196,fennel,327
12187,196,fennel,700
12188,196,fennel,90
12189,196,fennel,393
12190,196,fennel,767
12191,196,fennel,177
12192,196,fennel,94
12193,196,fennel,602
12194,196,fennel,673
12195,196,fennel,704
12196,196,fennel,628
12197,196,fennel,974
12198,196,fennel,757
12199,1395,fennel oil,757
12200,1395,fennel oil,327
12201,1415,fenugreek,541
12202,1415,fenugreek,345
12203,1415,fenugreek,158
12204,1415,fenugreek,568
12205,1415,fenugreek,275
12206,1415,fenugreek,229
12207,1415,fenugreek,798
12208,1415,fenugreek,426
12209,1415,fenugreek,431
12210,1415,fenugreek,724
12211,1415,fenugreek,972
12212,1415,fenugreek,1064
12213,1415,fenugreek,1002
12214,550,fermented radish,671
12215,550,fermented radish,606
12216,324,fermented russian black tea,0
12217,324,fermented russian black tea,1
12218,324,fermented russian black tea,565
12219,324,fermented russian black tea,573
12220,324,fermented russian black tea,577
12221,324,fermented russian black tea,578
12222,324,fermented russian black tea,720
12223,324,fermented russian black tea,19
12224,324,fermented russian black tea,584
12225,324,fermented russian black tea,22
12226,324,fermented russian black tea,595
12227,324,fermented russian black tea,33
12228,324,fermented russian black tea,599
12229,324,fermented russian black tea,37
12230,324,fermented russian black tea,45
12231,324,fermented russian black tea,606
12232,324,fermented russian black tea,50
12233,324,fermented russian black tea,317
12234,324,fermented russian black tea,52
12235,324,fermented russian black tea,609
12236,324,fermented russian black tea,611
12237,324,fermented russian black tea,616
12238,324,fermented russian black tea,62
12239,324,fermented russian black tea,63
12240,324,fermented russian black tea,628
12241,324,fermented russian black tea,75
12242,324,fermented russian black tea,645
12243,324,fermented russian black tea,90
12244,324,fermented russian black tea,91
12245,324,fermented russian black tea,93
12246,324,fermented russian black tea,95
12247,324,fermented russian black tea,657
12248,324,fermented russian black tea,103
12249,324,fermented russian black tea,107
12250,324,fermented russian black tea,756
12251,324,fermented russian black tea,670
12252,324,fermented russian black tea,673
12253,324,fermented russian black tea,118
12254,324,fermented russian black tea,675
12255,324,fermented russian black tea,676
12256,324,fermented russian black tea,680
12257,324,fermented russian black tea,682
12258,324,fermented russian black tea,136
12259,324,fermented russian black tea,690
12260,324,fermented russian black tea,693
12261,324,fermented russian black tea,697
12262,324,fermented russian black tea,847
12263,324,fermented russian black tea,704
12264,324,fermented russian black tea,158
12265,324,fermented russian black tea,159
12266,324,fermented russian black tea,724
12267,324,fermented russian black tea,413
12268,324,fermented russian black tea,174
12269,324,fermented russian black tea,734
12270,324,fermented russian black tea,735
12271,324,fermented russian black tea,177
12272,324,fermented russian black tea,767
12273,324,fermented russian black tea,183
12274,324,fermented russian black tea,184
12275,324,fermented russian black tea,196
12276,324,fermented russian black tea,198
12277,324,fermented russian black tea,203
12278,324,fermented russian black tea,761
12279,324,fermented russian black tea,764
12280,324,fermented russian black tea,766
12281,324,fermented russian black tea,211
12282,324,fermented russian black tea,220
12283,324,fermented russian black tea,772
12284,324,fermented russian black tea,224
12285,324,fermented russian black tea,846
12286,324,fermented russian black tea,227
12287,324,fermented russian black tea,235
12288,324,fermented russian black tea,784
12289,324,fermented russian black tea,793
12290,324,fermented russian black tea,794
12291,324,fermented russian black tea,798
12292,324,fermented russian black tea,521
12293,324,fermented russian black tea,600
12294,324,fermented russian black tea,800
12295,324,fermented russian black tea,806
12296,324,fermented russian black tea,811
12297,324,fermented russian black tea,813
12298,324,fermented russian black tea,848
12299,324,fermented russian black tea,822
12300,324,fermented russian black tea,559
12301,324,fermented russian black tea,273
12302,324,fermented russian black tea,826
12303,324,fermented russian black tea,827
12304,324,fermented russian black tea,275
12305,324,fermented russian black tea,282
12306,324,fermented russian black tea,610
12307,324,fermented russian black tea,288
12308,324,fermented russian black tea,292
12309,324,fermented russian black tea,836
12310,324,fermented russian black tea,294
12311,324,fermented russian black tea,841
12312,324,fermented russian black tea,298
12313,324,fermented russian black tea,299
12314,324,fermented russian black tea,858
12315,324,fermented russian black tea,771
12316,324,fermented russian black tea,311
12317,324,fermented russian black tea,875
12318,324,fermented russian black tea,1068
12319,324,fermented russian black tea,326
12320,324,fermented russian black tea,885
12321,324,fermented russian black tea,886
12322,324,fermented russian black tea,126
12323,324,fermented russian black tea,340
12324,324,fermented russian black tea,895
12325,324,fermented russian black tea,345
12326,324,fermented russian black tea,346
12327,324,fermented russian black tea,357
12328,324,fermented russian black tea,909
12329,324,fermented russian black tea,912
12330,324,fermented russian black tea,1089
12331,324,fermented russian black tea,6
12332,324,fermented russian black tea,922
12333,324,fermented russian black tea,20
12334,324,fermented russian black tea,925
12335,324,fermented russian black tea,243
12336,324,fermented russian black tea,384
12337,324,fermented russian black tea,387
12338,324,fermented russian black tea,397
12339,324,fermented russian black tea,400
12340,324,fermented russian black tea,943
12341,324,fermented russian black tea,410
12342,324,fermented russian black tea,415
12343,324,fermented russian black tea,954
12344,324,fermented russian black tea,249
12345,324,fermented russian black tea,961
12346,324,fermented russian black tea,423
12347,324,fermented russian black tea,424
12348,324,fermented russian black tea,427
12349,324,fermented russian black tea,971
12350,324,fermented russian black tea,978
12351,324,fermented russian black tea,980
12352,324,fermented russian black tea,435
12353,324,fermented russian black tea,985
12354,324,fermented russian black tea,990
12355,324,fermented russian black tea,442
12356,324,fermented russian black tea,440
12357,324,fermented russian black tea,445
12358,324,fermented russian black tea,995
12359,324,fermented russian black tea,996
12360,324,fermented russian black tea,1002
12361,324,fermented russian black tea,1004
12362,324,fermented russian black tea,1007
12363,324,fermented russian black tea,460
12364,324,fermented russian black tea,466
12365,324,fermented russian black tea,1015
12366,324,fermented russian black tea,1023
12367,324,fermented russian black tea,1040
12368,324,fermented russian black tea,1064
12369,324,fermented russian black tea,519
12370,324,fermented russian black tea,667
12371,324,fermented russian black tea,1069
12372,324,fermented russian black tea,524
12373,324,fermented russian black tea,927
12374,324,fermented russian black tea,1080
12375,324,fermented russian black tea,1082
12376,324,fermented russian black tea,737
12377,324,fermented russian black tea,541
12378,324,fermented russian black tea,1092
12379,324,fermented russian black tea,1104
12380,324,fermented russian black tea,1013
12381,324,fermented russian black tea,1095
12382,324,fermented russian black tea,549
12383,324,fermented russian black tea,550
12384,324,fermented russian black tea,1102
12385,324,fermented russian black tea,554
12386,324,fermented russian black tea,556
12387,1013,fermented shrimp,693
12388,1013,fermented shrimp,827
12389,1013,fermented shrimp,424
12390,1013,fermented shrimp,427
12391,1013,fermented shrimp,284
12392,1013,fermented shrimp,285
12393,1013,fermented shrimp,896
12394,1013,fermented shrimp,287
12395,1013,fermented shrimp,980
12396,1013,fermented shrimp,435
12397,1013,fermented shrimp,1028
12398,1013,fermented shrimp,18
12399,1013,fermented shrimp,19
12400,1013,fermented shrimp,299
12401,1013,fermented shrimp,984
12402,1013,fermented shrimp,990
12403,1013,fermented shrimp,724
12404,1013,fermented shrimp,22
12405,1013,fermented shrimp,728
12406,1013,fermented shrimp,595
12407,1013,fermented shrimp,599
12408,1013,fermented shrimp,742
12409,1013,fermented shrimp,183
12410,1013,fermented shrimp,465
12411,1013,fermented shrimp,850
12412,1013,fermented shrimp,189
12413,1013,fermented shrimp,52
12414,1013,fermented shrimp,667
12415,1013,fermented shrimp,71
12416,1013,fermented shrimp,478
12417,1013,fermented shrimp,198
12418,1013,fermented shrimp,753
12419,1013,fermented shrimp,890
12420,1013,fermented shrimp,63
12421,1013,fermented shrimp,203
12422,1013,fermented shrimp,893
12423,1013,fermented shrimp,338
12424,1013,fermented shrimp,69
12425,1013,fermented shrimp,345
12426,1013,fermented shrimp,1040
12427,1013,fermented shrimp,766
12428,1013,fermented shrimp,211
12429,1013,fermented shrimp,84
12430,1013,fermented shrimp,909
12431,1013,fermented shrimp,912
12432,1013,fermented shrimp,533
12433,1013,fermented shrimp,229
12434,1013,fermented shrimp,560
12435,1013,fermented shrimp,918
12436,1013,fermented shrimp,779
12437,1013,fermented shrimp,1064
12438,1013,fermented shrimp,786
12439,1013,fermented shrimp,184
12440,1013,fermented shrimp,656
12441,1013,fermented shrimp,657
12442,1013,fermented shrimp,524
12443,1013,fermented shrimp,689
12444,1013,fermented shrimp,686
12445,1013,fermented shrimp,161
12446,1013,fermented shrimp,249
12447,1013,fermented shrimp,118
12448,1013,fermented shrimp,941
12449,1013,fermented shrimp,943
12450,1013,fermented shrimp,806
12451,1013,fermented shrimp,408
12452,1013,fermented shrimp,1013
12453,1013,fermented shrimp,811
12454,1013,fermented shrimp,490
12455,1013,fermented shrimp,549
12456,1013,fermented shrimp,550
12457,1013,fermented shrimp,136
12458,1013,fermented shrimp,270
12459,1013,fermented shrimp,554
12460,253,fermented tea,0
12461,253,fermented tea,1
12462,253,fermented tea,565
12463,253,fermented tea,573
12464,253,fermented tea,577
12465,253,fermented tea,578
12466,253,fermented tea,466
12467,253,fermented tea,19
12468,253,fermented tea,584
12469,253,fermented tea,22
12470,253,fermented tea,595
12471,253,fermented tea,33
12472,253,fermented tea,599
12473,253,fermented tea,37
12474,253,fermented tea,45
12475,253,fermented tea,606
12476,253,fermented tea,50
12477,253,fermented tea,317
12478,253,fermented tea,52
12479,253,fermented tea,609
12480,253,fermented tea,611
12481,253,fermented tea,616
12482,253,fermented tea,62
12483,253,fermented tea,63
12484,253,fermented tea,907
12485,253,fermented tea,623
12486,253,fermented tea,628
12487,253,fermented tea,75
12488,253,fermented tea,630
12489,253,fermented tea,645
12490,253,fermented tea,90
12491,253,fermented tea,91
12492,253,fermented tea,93
12493,253,fermented tea,95
12494,253,fermented tea,657
12495,253,fermented tea,103
12496,253,fermented tea,107
12497,253,fermented tea,756
12498,253,fermented tea,670
12499,253,fermented tea,673
12500,253,fermented tea,118
12501,253,fermented tea,675
12502,253,fermented tea,676
12503,253,fermented tea,680
12504,253,fermented tea,682
12505,253,fermented tea,136
12506,253,fermented tea,690
12507,253,fermented tea,693
12508,253,fermented tea,697
12509,253,fermented tea,847
12510,253,fermented tea,704
12511,253,fermented tea,896
12512,253,fermented tea,158
12513,253,fermented tea,159
12514,253,fermented tea,724
12515,253,fermented tea,413
12516,253,fermented tea,174
12517,253,fermented tea,734
12518,253,fermented tea,735
12519,253,fermented tea,177
12520,253,fermented tea,767
12521,253,fermented tea,183
12522,253,fermented tea,184
12523,253,fermented tea,196
12524,253,fermented tea,198
12525,253,fermented tea,203
12526,253,fermented tea,761
12527,253,fermented tea,764
12528,253,fermented tea,766
12529,253,fermented tea,211
12530,253,fermented tea,220
12531,253,fermented tea,772
12532,253,fermented tea,224
12533,253,fermented tea,846
12534,253,fermented tea,227
12535,253,fermented tea,235
12536,253,fermented tea,784
12537,253,fermented tea,786
12538,253,fermented tea,793
12539,253,fermented tea,794
